Log file open, 05/04/16 00:25:25
LogInit:Display: Running engine for game: MyShaders
LogConfig:Warning: Failed to saved backup for config[Game]
LogConfig:Warning: Failed to saved backup for config[Input]
LogConfig:Warning: Failed to saved backup for config[Editor]
LogConfig:Warning: Failed to saved backup for config[Compat]
LogConfig:Warning: Failed to saved backup for config[Lightmass]
LogConfig:Warning: Failed to saved backup for config[Scalability]
LogInit: Version: 4.7.6-2513093+++depot+UE4-Releases+4.7
LogInit: API Version: 2455222
LogInit: Compiled (64-bit): Apr 15 2015 12:09:54
LogInit: Compiled with Visual C++: 18.00.21005.01
LogInit: Build Configuration: Development
LogInit: Branch Name: ++depot+UE4-Releases+4.7
LogInit: Command line:  
LogInit: Base directory: D:/Programs/Epic Games/Epic Games/4.7/Engine/Binaries/Win64/
LogInit: Rocket: 1
[2016.05.04-05.25.28:362][  0]LogTaskGraph: Started task graph with 3 named threads and 6 total threads.
[2016.05.04-05.25.53:328][  0]SourceControl: Info Source control is disabled
[2016.05.04-05.25.53:328][  0]SourceControl: Info Source control is disabled
[2016.05.04-05.25.53:328][  0]LogSourceControl: RunCommandInternalRaw: 'git version'
[2016.05.04-05.25.53:328][  0]LogSourceControl: RunCommandInternalRaw: ExecProcess ReturnCode=2 OutResults=''
[2016.05.04-05.25.53:409][  0]SourceControl: Info Source control is disabled
[2016.05.04-05.25.54:225][  0]LogObj: 24232 objects as part of root set at end of initial load.
[2016.05.04-05.25.54:225][  0]LogUObjectAllocator: 5137176 out of 0 bytes used by permanent object pool.
[2016.05.04-05.25.54:799][  0]LogEngine: Initializing Engine...
[2016.05.04-05.25.57:311][  0]LogInit: XAudio2 using 'Speakers (Realtek High Definition Audio)' : 2 channels at 48 kHz using 32 bits per sample (channel mask 0x3)
[2016.05.04-05.25.57:322][  0]LogInit: FAudioDevice initialized.
[2016.05.04-05.25.57:831][  0]LogAIModule: Creating AISystem for world NewWorld
[2016.05.04-05.25.57:969][  0]LogDerivedDataCache: Saved boot cache 0.02s 39MB C:/Users/vinti/AppData/Local/UnrealEngine/4.7/DerivedDataCache/Boot.ddc.
[2016.05.04-05.25.57:975][  0]LogInit: Texture streaming: Enabled
[2016.05.04-05.25.58:537][  0]LogAnalytics: Creating configured Analytics provider AnalyticsET
[2016.05.04-05.25.58:537][  0]LogAnalytics: ET APIKey = Rocket.Release. APIServer = http://et2.epicgames.com/ET2/. AppVersion = 4.7.6-2513093+++depot+UE4-Releases+4.7
[2016.05.04-05.25.58:537][  0]LogAnalytics: ET APIKey = Rocket.Release. DataRouterUploadURL = https://datarouter-public-service-gamedev.ol.epicgames.net/datarouter/api/v1/public/data. AppVersion = 4.7.6-2513093+++depot+UE4-Releases+4.7
[2016.05.04-05.25.58:537][  0]LogAnalytics: SetUserId 9896a7cd4949088186fdc98834f06393|e5b737dbf6874c3aa5eb4b7ff10ef468|3b3eb07c-ae46-4023-b4f6-90bb84a50bca
[2016.05.04-05.25.58:560][  0]LogAnalytics: AnalyticsET::StartSession [Rocket.Release]
[2016.05.04-05.25.58:743][  0]LogInit: Transaction tracking system initialized
[2016.05.04-05.25.59:588][  0]BlueprintLog: New page: Editor Load
[2016.05.04-05.25.59:703][  0]LogAssetRegistry: FAssetRegistry took 0.0208 seconds to start up
[2016.05.04-05.25.59:704][  0]LogDirectoryWatcher:Warning: Failed to begin reading directory changes for ../../../Engine/Plugins/Experimental/CharacterAI/Content/. Error: 0
[2016.05.04-05.26.03:568][  0]LogTargetPlatformManager:Display: Building Assets For Windows
[2016.05.04-05.26.03:802][  0]LogTargetPlatformManager:Display: Building Assets For Windows
[2016.05.04-05.26.04:601][  0]LogSlate:Warning: Failed to load font data from '../../../Engine/Content/Editor/Slate/Fonts/Roboto-Regular.ttf'
[2016.05.04-05.26.04:602][  0]LogSlate:Warning: Failed to load font data from '../../../Engine/Content/Editor/Slate/Fonts/Roboto-Bold.ttf'
[2016.05.04-05.26.04:698][  0]LogConsoleResponse:Display: 
[2016.05.04-05.26.07:032][  0]LogCook:Display: Done creating registry. It took  0.00s.
[2016.05.04-05.26.08:413][  0]SourceControl: Info Source control is disabled
[2016.05.04-05.26.08:439][  0]Cmd: MAP LOAD FILE="../../../../../../../Unreal Projects/MyShaders/Content/StarterContent/Maps/Minimal_Default.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=3
[2016.05.04-05.26.08:460][  0]LightingResults: New page: Lighting Build
[2016.05.04-05.26.08:824][  0]MapCheck: New page: Map Check
[2016.05.04-05.26.08:824][  0]LightingResults: New page: Lighting Build
[2016.05.04-05.26.09:137][  0]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x000001BD3CEB0680
[2016.05.04-05.26.11:059][  0]LogMaterial: Missing cached shader map for material M_Metal_Brushed_Nickel, compiling. 
[2016.05.04-05.26.11:801][  0]LogTexture:Display: Building textures: T_Metal_Copper_D (AutoDXT)
[2016.05.04-05.26.16:441][  0]LogTexture:Display: Building textures: T_Metal_Gold_N (BC5)
[2016.05.04-05.26.17:001][  0]LogMaterial: Missing cached shader map for material M_Metal_Copper, compiling. 
[2016.05.04-05.26.17:108][  0]LogDerivedDataCache: FFileSystemDerivedDataBackend: Move collision, attempt at redundant update, OK C:/Users/vinti/AppData/Local/UnrealEngine/Common/DerivedDataCache/3/4/3/TEXTURE_75F87CE100B546AAB8A1C4132AF9DB17_BC5_3336FBEF4A3526C6FE3A369BA3AB0A8C___F8AD18668C50B2729BFB1626AD793102BE24CD6C.udd.
[2016.05.04-05.26.17:108][  0]LogTexture:Display: Building textures: T_Ceramic_Tile_M (DXT1)
[2016.05.04-05.26.18:152][  0]LogTexture:Display: Building textures: T_Ceramic_Tile_N (BC5)
[2016.05.04-05.26.18:910][  0]LogTexture:Display: Building textures: T_Wood_Pine_D (AutoDXT)
[2016.05.04-05.26.24:080][  0]LogTexture:Display: Building textures: T_Wood_Pine_N (BC5)
[2016.05.04-05.26.24:673][  0]LogMaterial: Missing cached shader map for material MyClownMaterial, compiling. 
[2016.05.04-05.26.24:697][  0]LogStaticMesh: Building static mesh Floor_400x400...
[2016.05.04-05.26.24:759][  0]LogStaticMesh: Built static mesh [62.237232ms] /Game/StarterContent/Architecture/Floor_400x400.Floor_400x400
[2016.05.04-05.26.24:854][  0]LogDerivedDataCache: FFileSystemDerivedDataBackend: Move collision, attempt at redundant update, OK C:/Users/vinti/AppData/Local/UnrealEngine/Common/DerivedDataCache/3/2/7/PHYSX_$7B1F0627AE$2DABEB$2D4206$2D8D78$2DE16BEB5DDC7E$7D_PHYSXPC_3C81CC0440D3E__3A86158EA75C496C2D22147842DD7A83D7F01D44.udd.
[2016.05.04-05.26.24:854][  0]LogMaterial: Missing cached shader map for material MyMirror, compiling. 
[2016.05.04-05.26.24:862][  0]LogMaterial: Missing cached shader map for material MyRoughMaterial, compiling. 
[2016.05.04-05.26.24:870][  0]LogMaterial: Missing cached shader map for material MyShinyMaterial, compiling. 
[2016.05.04-05.26.24:941][  0]LogMaterial: Missing cached shader map for material M_Basic_Floor, compiling. 
[2016.05.04-05.26.24:973][  0]LogAudioDerivedData:Display: Building compressed audio format OGG wave Starter_Birds01...
[2016.05.04-05.26.25:383][  0]LogAudioDerivedData:Display: Building compressed audio format OGG wave Starter_Wind06...
[2016.05.04-05.26.25:651][  0]LogDerivedDataCache: FFileSystemDerivedDataBackend: Move collision, attempt at redundant update, OK C:/Users/vinti/AppData/Local/UnrealEngine/Common/DerivedDataCache/7/7/0/AUDIO_0002_0000_OGG_0001_CD469D784CE5A724E7AC91BFEB714703.udd.
[2016.05.04-05.26.25:651][  0]LogAudioDerivedData:Display: Building compressed audio format OGG wave Starter_Wind05...
[2016.05.04-05.26.25:954][  0]LogDerivedDataCache: FFileSystemDerivedDataBackend: Move collision, attempt at redundant update, OK C:/Users/vinti/AppData/Local/UnrealEngine/Common/DerivedDataCache/7/9/0/AUDIO_0002_0000_OGG_0001_E75A4F2F4CCFF455DEA17FBBE7ACBDC4.udd.
[2016.05.04-05.26.25:954][  0]LogTexture:Display: Building textures: HQ_Lightmap1_1 (AutoDXT)
[2016.05.04-05.26.26:055][  0]LogTexture:Display: Building textures: HQ_Lightmap1_2 (AutoDXT)
[2016.05.04-05.26.26:069][  0]LogTexture:Display: Building textures: LQ_Lightmap_1_1 (DXT1)
[2016.05.04-05.26.26:129][  0]LogTexture:Display: Building textures: LQ_Lightmap_1_2 (DXT1)
[2016.05.04-05.26.26:138][  0]LogTexture:Display: Building textures: ShadowMapTexture2D_2 (BGRA8)
[2016.05.04-05.26.26:168][  0]LogDerivedDataCache: FFileSystemDerivedDataBackend: Move collision, attempt at redundant update, OK C:/Users/vinti/AppData/Local/UnrealEngine/Common/DerivedDataCache/7/1/5/TEXTURE_75F87CE100B546AAB8A1C4132AF9DB17_DXT1_E58DDD6B4D6D73D30E629DB4D93A255C__7683A81EE98AF663EE9C735B890CF17ADCC56764.udd.
[2016.05.04-05.26.26:168][  0]LogTexture:Display: Building textures: ShadowMapTexture2D_3 (BGRA8)
[2016.05.04-05.26.26:386][  0]LogDerivedDataCache: FFileSystemDerivedDataBackend: Move collision, attempt at redundant update, OK C:/Users/vinti/AppData/Local/UnrealEngine/Common/DerivedDataCache/9/6/0/REFL_ENC_96DFC022836B48889143E9DF484C3296_EF9E441B4572E9CAA9B3C3B068A4BE81.udd.
[2016.05.04-05.26.26:386][  0]LogDerivedDataCache: FFileSystemDerivedDataBackend: Move collision, attempt at redundant update, OK C:/Users/vinti/AppData/Local/UnrealEngine/Common/DerivedDataCache/9/4/4/REFL_ENC_96DFC022836B48889143E9DF484C3296_01E76DD44CBC107262D60B828DA90088.udd.
[2016.05.04-05.26.27:077][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2016.05.04-05.26.27:133][  0]LogAIModule: Creating AISystem for world Minimal_Default
[2016.05.04-05.26.27:170][  0]Cmd: MAP CHECKDEP
[2016.05.04-05.26.27:180][  0]MapCheck: New page: Minimal_Default - May 3, 2016, 7:26:27 PM
[2016.05.04-05.26.27:299][  0]MapCheck: Info Map check complete: 0 Error(s), 0 Warning(s), took 129.107ms to complete.
[2016.05.04-05.26.27:323][  0]LogFileHelpers: Loading map 'Minimal_Default' took 18.893
[2016.05.04-05.26.35:101][  0]LogCollectionManager: Loaded 0 collections in 0.001500 seconds
[2016.05.04-05.26.35:111][  0]LogContentBrowser: Native class hierarchy populated in 0.0099 seconds. Added 1696 classes and 261 folders.
[2016.05.04-05.26.36:614][  0]LogContentBrowser: Native class hierarchy updated for 'SceneOutliner' in 0.0018 seconds. Added 1 classes and 2 folders.
[2016.05.04-05.26.40:764][  0]LogCrashTracker: Crashtracker disabled due to settings.
[2016.05.04-05.26.40:857][  0]LogSlate:Warning: Failed to load font data from 'Veranda'
[2016.05.04-05.26.41:080][  0]LogUObjectGlobals:Warning: Failed to find object 'Class None.'
[2016.05.04-05.26.41:247][  0]LogLoad: Full Startup: 80.61 seconds (BP compile: 0.34 seconds)
[2016.05.04-05.26.42:319][  0]LogContentBrowser:Verbose: The content browser source was changed by the sources view to '/Game/StarterContent/Materials'
[2016.05.04-05.26.45:034][  0]LogRenderer:Warning: Reallocating scene render targets to support 32x32 (Frame:2).
[2016.05.04-05.26.47:867][  0]LogRenderer:Warning: Reallocating scene render targets to support 1000x576 (Frame:3).
[2016.05.04-05.27.30:372][  4]LogAssetRegistry: Asset discovery search completed in 90.6893 seconds
[2016.05.04-05.27.40:190][ 16]Cmd: QUIT_EDITOR
[2016.05.04-05.27.40:669][ 16]LogExit: Preparing to exit.
[2016.05.04-05.27.42:458][ 16]LogExit: Editor shut down
[2016.05.04-05.27.42:458][ 16]LogExit: Transaction tracking system shut down
[2016.05.04-05.27.42:459][ 16]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x000001BD42EE8860
[2016.05.04-05.27.42:459][ 16]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x000001BD427BE520
[2016.05.04-05.27.42:459][ 16]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x000001BD4265A700
[2016.05.04-05.27.44:517][ 16]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x000001BD62A8B6A0
[2016.05.04-05.27.44:517][ 16]LogExit: Object subsystem successfully closed.
[2016.05.04-05.27.46:253][ 16]LogModuleManager: Shutting down and abandoning module CrashTracker (177)
[2016.05.04-05.27.46:262][ 16]LogModuleManager: Shutting down and abandoning module SuperSearch (176)
[2016.05.04-05.27.46:262][ 16]LogModuleManager: Shutting down and abandoning module SceneOutliner (175)
[2016.05.04-05.27.46:279][ 16]LogModuleManager: Shutting down and abandoning module EditorWidgets (174)
[2016.05.04-05.27.46:279][ 16]LogModuleManager: Shutting down and abandoning module CollectionManager (173)
[2016.05.04-05.27.46:294][ 16]LogModuleManager: Shutting down and abandoning module StatsViewer (172)
[2016.05.04-05.27.46:315][ 16]LogModuleManager: Shutting down and abandoning module FoliageEdit (171)
[2016.05.04-05.27.46:315][ 16]LogModuleManager: Shutting down and abandoning module LandscapeEditor (170)
[2016.05.04-05.27.46:339][ 16]LogModuleManager: Shutting down and abandoning module MeshPaint (169)
[2016.05.04-05.27.46:349][ 16]LogModuleManager: Shutting down and abandoning module ActorPickerMode (168)
[2016.05.04-05.27.46:349][ 16]LogModuleManager: Shutting down and abandoning module GeometryMode (167)
[2016.05.04-05.27.46:349][ 16]LogModuleManager: Shutting down and abandoning module TextureAlignMode (166)
[2016.05.04-05.27.46:349][ 16]LogModuleManager: Shutting down and abandoning module BspMode (165)
[2016.05.04-05.27.46:349][ 16]LogModuleManager: Shutting down and abandoning module PlacementMode (164)
[2016.05.04-05.27.46:349][ 16]LogModuleManager: Shutting down and abandoning module AutomationWorker (163)
[2016.05.04-05.27.46:349][ 16]LogModuleManager: Shutting down and abandoning module CharacterAI (162)
[2016.05.04-05.27.46:350][ 16]LogModuleManager: Shutting down and abandoning module SmartSnapping (161)
[2016.05.04-05.27.46:350][ 16]LogModuleManager: Shutting down and abandoning module ViewportSnapping (160)
[2016.05.04-05.27.46:350][ 16]LogModuleManager: Shutting down and abandoning module LogVisualizer (159)
[2016.05.04-05.27.46:395][ 16]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (158)
[2016.05.04-05.27.46:409][ 16]LogModuleManager: Shutting down and abandoning module IntroTutorials (157)
[2016.05.04-05.27.46:454][ 16]LogModuleManager: Shutting down and abandoning module EditorLiveStreaming (156)
[2016.05.04-05.27.46:454][ 16]LogModuleManager: Shutting down and abandoning module HardwareTargeting (155)
[2016.05.04-05.27.46:454][ 16]LogModuleManager: Shutting down and abandoning module DeviceProfileEditor (154)
[2016.05.04-05.27.46:464][ 16]LogModuleManager: Shutting down and abandoning module UndoHistory (153)
[2016.05.04-05.27.46:473][ 16]LogModuleManager: Shutting down and abandoning module GameplayTagsEditor (152)
[2016.05.04-05.27.46:473][ 16]LogModuleManager: Shutting down and abandoning module UserFeedback (151)
[2016.05.04-05.27.46:473][ 16]LogModuleManager: Shutting down and abandoning module XmlParser (150)
[2016.05.04-05.27.46:473][ 16]LogModuleManager: Shutting down and abandoning module Blutility (149)
[2016.05.04-05.27.46:473][ 16]LogModuleManager: Shutting down and abandoning module IOSPlatformEditor (148)
[2016.05.04-05.27.46:473][ 16]LogModuleManager: Shutting down and abandoning module IOSRuntimeSettings (147)
[2016.05.04-05.27.46:473][ 16]LogModuleManager: Shutting down and abandoning module AndroidDeviceDetection (146)
[2016.05.04-05.27.46:881][ 16]LogModuleManager: Shutting down and abandoning module AndroidPlatformEditor (145)
[2016.05.04-05.27.46:881][ 16]LogModuleManager: Shutting down and abandoning module AndroidRuntimeSettings (144)
[2016.05.04-05.27.46:881][ 16]LogModuleManager: Shutting down and abandoning module ProjectTargetPlatformEditor (143)
[2016.05.04-05.27.46:916][ 16]LogModuleManager: Shutting down and abandoning module ProjectSettingsViewer (142)
[2016.05.04-05.27.46:916][ 16]LogModuleManager: Shutting down and abandoning module InputBindingEditor (141)
[2016.05.04-05.27.46:935][ 16]LogModuleManager: Shutting down and abandoning module EditorSettingsViewer (140)
[2016.05.04-05.27.46:935][ 16]LogModuleManager: Shutting down and abandoning module SettingsEditor (139)
[2016.05.04-05.27.46:947][ 16]LogModuleManager: Shutting down and abandoning module ProjectLauncher (138)
[2016.05.04-05.27.46:964][ 16]LogModuleManager: Shutting down and abandoning module SessionFrontend (137)
[2016.05.04-05.27.46:975][ 16]LogModuleManager: Shutting down and abandoning module ProfilerClient (136)
[2016.05.04-05.27.46:988][ 16]LogModuleManager: Shutting down and abandoning module TargetDeviceServices (135)
[2016.05.04-05.27.46:989][ 16]LogModuleManager: Shutting down and abandoning module DeviceManager (134)
[2016.05.04-05.27.47:001][ 16]LogModuleManager: Shutting down and abandoning module AutomationController (133)
[2016.05.04-05.27.47:016][ 16]LogModuleManager: Shutting down and abandoning module AutomationWindow (132)
[2016.05.04-05.27.47:034][ 16]LogModuleManager: Shutting down and abandoning module Layers (131)
[2016.05.04-05.27.47:061][ 16]LogModuleManager: Shutting down and abandoning module ComponentVisualizers (130)
[2016.05.04-05.27.47:061][ 16]LogModuleManager: Shutting down and abandoning module DetailCustomizations (129)
[2016.05.04-05.27.47:083][ 16]LogModuleManager: Shutting down and abandoning module PackagesDialog (128)
[2016.05.04-05.27.47:083][ 16]LogModuleManager: Shutting down and abandoning module AssetRegistry (127)
[2016.05.04-05.27.47:121][ 16]LogModuleManager: Shutting down and abandoning module Persona (126)
[2016.05.04-05.27.47:145][ 16]LogModuleManager: Shutting down and abandoning module SlateReflector (125)
[2016.05.04-05.27.47:165][ 16]LogModuleManager: Shutting down and abandoning module LevelEditor (124)
[2016.05.04-05.27.47:169][ 16]LogModuleManager: Shutting down and abandoning module Kismet (123)
[2016.05.04-05.27.47:183][ 16]LogModuleManager: Shutting down and abandoning module GraphEditor (122)
[2016.05.04-05.27.47:216][ 16]LogModuleManager: Shutting down and abandoning module ClassViewer (121)
[2016.05.04-05.27.47:216][ 16]LogModuleManager: Shutting down and abandoning module Toolbox (120)
[2016.05.04-05.27.47:216][ 16]LogModuleManager: Shutting down and abandoning module ModuleUI (119)
[2016.05.04-05.27.47:235][ 16]LogModuleManager: Shutting down and abandoning module MovieSceneTools (118)
[2016.05.04-05.27.47:265][ 16]LogModuleManager: Shutting down and abandoning module OutputLog (117)
[2016.05.04-05.27.47:265][ 16]LogModuleManager: Shutting down and abandoning module GammaUI (116)
[2016.05.04-05.27.47:275][ 16]LogModuleManager: Shutting down and abandoning module Documentation (115)
[2016.05.04-05.27.47:275][ 16]LogModuleManager: Shutting down and abandoning module GameLiveStreaming (114)
[2016.05.04-05.27.47:290][ 16]LogModuleManager: Shutting down and abandoning module StreamingPauseRendering (113)
[2016.05.04-05.27.47:290][ 16]LogModuleManager: Shutting down and abandoning module HTTP (112)
[2016.05.04-05.27.47:290][ 16]LogModuleManager: Shutting down and abandoning module AnalyticsET (111)
[2016.05.04-05.27.47:290][ 16]LogModuleManager: Shutting down and abandoning module Analytics (110)
[2016.05.04-05.27.47:290][ 16]LogModuleManager: Shutting down and abandoning module AITestSuite (109)
[2016.05.04-05.27.47:305][ 16]LogModuleManager: Shutting down and abandoning module GameplayDebugger (108)
[2016.05.04-05.27.47:305][ 16]LogModuleManager: Shutting down and abandoning module AIModule (107)
[2016.05.04-05.27.47:326][ 16]LogModuleManager: Shutting down and abandoning module ProfilerService (106)
[2016.05.04-05.27.47:544][ 16]LogModuleManager: Shutting down and abandoning module TaskGraph (105)
[2016.05.04-05.27.47:583][ 16]LogModuleManager: Shutting down and abandoning module SlateRemote (104)
[2016.05.04-05.27.47:583][ 16]LogModuleManager: Shutting down and abandoning module ScriptEditorPlugin (103)
[2016.05.04-05.27.47:583][ 16]LogModuleManager: Shutting down and abandoning module CustomMeshComponent (102)
[2016.05.04-05.27.47:583][ 16]LogModuleManager: Shutting down and abandoning module CableComponent (101)
[2016.05.04-05.27.47:598][ 16]LogModuleManager: Shutting down and abandoning module MessagingDebugger (100)
[2016.05.04-05.27.47:616][ 16]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (99)
[2016.05.04-05.27.47:642][ 16]LogModuleManager: Shutting down and abandoning module SpeedTreeImporter (98)
[2016.05.04-05.27.47:642][ 16]LogModuleManager: Shutting down and abandoning module PluginsEditor (97)
[2016.05.04-05.27.47:651][ 16]LogModuleManager: Shutting down and abandoning module MainFrame (96)
[2016.05.04-05.27.47:651][ 16]LogModuleManager: Shutting down and abandoning module EpicSurvey (95)
